rowId,measurement,value,log
morphologicalGradient/morphologicalGradient,rssDeltaBytes,26263552,tmp/runJson_20260513_112920/repeat_001/morphologicalGradient/morphologicalGradient.out
morphologicalGradient/morphologicalGradient,rssPeakDeltaKB,25648,tmp/runJson_20260513_112920/repeat_001/morphologicalGradient/morphologicalGradient.out
morphologicalGradient/morphologicalGradient,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_001/morphologicalGradient/morphologicalGradient.out
morphologicalGradient/morphologicalGradient,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_001/morphologicalGradient/morphologicalGradient.out
multiplyConstant/multiplyConstant,elapsedMilliseconds,3577.3298,tmp/runJson_20260513_112920/repeat_003/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,actualRunSeconds,3.5773297999999998,tmp/runJson_20260513_112920/repeat_003/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,processElapsedMilliseconds,7293.5328,tmp/runJson_20260513_112920/repeat_003/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,processElapsedSeconds,7.2935328000000004,tmp/runJson_20260513_112920/repeat_003/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,rssDeltaBytes,34062336,tmp/runJson_20260513_112920/repeat_003/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,rssPeakDeltaKB,33264,tmp/runJson_20260513_112920/repeat_003/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,predictedMemoryPeakBytes,16384,tmp/runJson_20260513_112920/repeat_003/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,estimatedPeakMemoryKB,16,tmp/runJson_20260513_112920/repeat_003/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,elapsedMilliseconds,5157.4697999999999,tmp/runJson_20260513_112920/repeat_002/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,actualRunSeconds,5.1574697999999994,tmp/runJson_20260513_112920/repeat_002/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,processElapsedMilliseconds,7837.3381999999992,tmp/runJson_20260513_112920/repeat_002/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,processElapsedSeconds,7.8373381999999996,tmp/runJson_20260513_112920/repeat_002/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,rssDeltaBytes,34177024,tmp/runJson_20260513_112920/repeat_002/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,rssPeakDeltaKB,33376,tmp/runJson_20260513_112920/repeat_002/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,predictedMemoryPeakBytes,16384,tmp/runJson_20260513_112920/repeat_002/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,estimatedPeakMemoryKB,16,tmp/runJson_20260513_112920/repeat_002/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,elapsedMilliseconds,9434.2762000000002,tmp/runJson_20260513_112920/repeat_001/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,actualRunSeconds,9.4342762000000011,tmp/runJson_20260513_112920/repeat_001/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,processElapsedMilliseconds,12225.9532,tmp/runJson_20260513_112920/repeat_001/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,processElapsedSeconds,12.225953199999999,tmp/runJson_20260513_112920/repeat_001/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,rssDeltaBytes,36421632,tmp/runJson_20260513_112920/repeat_001/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,rssPeakDeltaKB,35568,tmp/runJson_20260513_112920/repeat_001/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,predictedMemoryPeakBytes,16384,tmp/runJson_20260513_112920/repeat_001/multiplyConstant/multiplyConstant.out
multiplyConstant/multiplyConstant,estimatedPeakMemoryKB,16,tmp/runJson_20260513_112920/repeat_001/multiplyConstant/multiplyConstant.out
multiplyMask/multiplyMask,elapsedMilliseconds,595.08150000000001,tmp/runJson_20260513_112920/repeat_003/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,actualRunSeconds,0.59508150000000004,tmp/runJson_20260513_112920/repeat_003/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,processElapsedMilliseconds,5441.8179,tmp/runJson_20260513_112920/repeat_003/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,processElapsedSeconds,5.4418179000000002,tmp/runJson_20260513_112920/repeat_003/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,rssDeltaBytes,4603904,tmp/runJson_20260513_112920/repeat_003/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,rssPeakDeltaKB,4496,tmp/runJson_20260513_112920/repeat_003/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,predictedMemoryPeakBytes,16384,tmp/runJson_20260513_112920/repeat_003/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,estimatedPeakMemoryKB,16,tmp/runJson_20260513_112920/repeat_003/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,elapsedMilliseconds,909.06420000000003,tmp/runJson_20260513_112920/repeat_002/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,actualRunSeconds,0.90906419999999999,tmp/runJson_20260513_112920/repeat_002/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,processElapsedMilliseconds,6844.4754999999996,tmp/runJson_20260513_112920/repeat_002/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,processElapsedSeconds,6.8444754999999997,tmp/runJson_20260513_112920/repeat_002/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,rssDeltaBytes,20054016,tmp/runJson_20260513_112920/repeat_002/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,rssPeakDeltaKB,19584,tmp/runJson_20260513_112920/repeat_002/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,predictedMemoryPeakBytes,16384,tmp/runJson_20260513_112920/repeat_002/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,estimatedPeakMemoryKB,16,tmp/runJson_20260513_112920/repeat_002/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,elapsedMilliseconds,605.12750000000005,tmp/runJson_20260513_112920/repeat_001/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,actualRunSeconds,0.60512750000000004,tmp/runJson_20260513_112920/repeat_001/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,processElapsedMilliseconds,6597.5919000000004,tmp/runJson_20260513_112920/repeat_001/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,processElapsedSeconds,6.5975919000000003,tmp/runJson_20260513_112920/repeat_001/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,rssDeltaBytes,20054016,tmp/runJson_20260513_112920/repeat_001/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,rssPeakDeltaKB,19584,tmp/runJson_20260513_112920/repeat_001/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,predictedMemoryPeakBytes,16384,tmp/runJson_20260513_112920/repeat_001/multiplyMask/multiplyMask.out
multiplyMask/multiplyMask,estimatedPeakMemoryKB,16,tmp/runJson_20260513_112920/repeat_001/multiplyMask/multiplyMask.out
noise/noise,elapsedMilliseconds,1076.7440999999999,tmp/runJson_20260513_112920/repeat_003/noise/noise.out
noise/noise,actualRunSeconds,1.0767441,tmp/runJson_20260513_112920/repeat_003/noise/noise.out
noise/noise,processElapsedMilliseconds,8876.9778000000006,tmp/runJson_20260513_112920/repeat_003/noise/noise.out
noise/noise,processElapsedSeconds,8.8769778000000006,tmp/runJson_20260513_112920/repeat_003/noise/noise.out
noise/noise,rssDeltaBytes,64323584,tmp/runJson_20260513_112920/repeat_003/noise/noise.out
noise/noise,rssPeakDeltaKB,62816,tmp/runJson_20260513_112920/repeat_003/noise/noise.out
noise/noise,predictedMemoryPeakBytes,2883584,tmp/runJson_20260513_112920/repeat_003/noise/noise.out
noise/noise,estimatedPeakMemoryKB,2816,tmp/runJson_20260513_112920/repeat_003/noise/noise.out
noise/noise,elapsedMilliseconds,1526.9365,tmp/runJson_20260513_112920/repeat_002/noise/noise.out
noise/noise,actualRunSeconds,1.5269364999999999,tmp/runJson_20260513_112920/repeat_002/noise/noise.out
noise/noise,processElapsedMilliseconds,5807.7735999999995,tmp/runJson_20260513_112920/repeat_002/noise/noise.out
noise/noise,processElapsedSeconds,5.8077736,tmp/runJson_20260513_112920/repeat_002/noise/noise.out
noise/noise,rssDeltaBytes,66715648,tmp/runJson_20260513_112920/repeat_002/noise/noise.out
noise/noise,rssPeakDeltaKB,65152,tmp/runJson_20260513_112920/repeat_002/noise/noise.out
noise/noise,predictedMemoryPeakBytes,2883584,tmp/runJson_20260513_112920/repeat_002/noise/noise.out
noise/noise,estimatedPeakMemoryKB,2816,tmp/runJson_20260513_112920/repeat_002/noise/noise.out
noise/noise,elapsedMilliseconds,828.09990000000005,tmp/runJson_20260513_112920/repeat_001/noise/noise.out
noise/noise,actualRunSeconds,0.8280999,tmp/runJson_20260513_112920/repeat_001/noise/noise.out
noise/noise,processElapsedMilliseconds,8339.9932000000008,tmp/runJson_20260513_112920/repeat_001/noise/noise.out
noise/noise,processElapsedSeconds,8.3399932000000003,tmp/runJson_20260513_112920/repeat_001/noise/noise.out
noise/noise,rssDeltaBytes,64978944,tmp/runJson_20260513_112920/repeat_001/noise/noise.out
noise/noise,rssPeakDeltaKB,63456,tmp/runJson_20260513_112920/repeat_001/noise/noise.out
noise/noise,predictedMemoryPeakBytes,2883584,tmp/runJson_20260513_112920/repeat_001/noise/noise.out
noise/noise,estimatedPeakMemoryKB,2816,tmp/runJson_20260513_112920/repeat_001/noise/noise.out
normalize/normalize,elapsedMilliseconds,741.83730000000003,tmp/runJson_20260513_112920/repeat_003/normalize/normalize.out
normalize/normalize,actualRunSeconds,0.74183730000000003,tmp/runJson_20260513_112920/repeat_003/normalize/normalize.out
normalize/normalize,processElapsedMilliseconds,9863.2165000000005,tmp/runJson_20260513_112920/repeat_003/normalize/normalize.out
normalize/normalize,processElapsedSeconds,9.8632165000000001,tmp/runJson_20260513_112920/repeat_003/normalize/normalize.out
normalize/normalize,rssDeltaBytes,8011776,tmp/runJson_20260513_112920/repeat_003/normalize/normalize.out
normalize/normalize,rssPeakDeltaKB,7824,tmp/runJson_20260513_112920/repeat_003/normalize/normalize.out
normalize/normalize,predictedMemoryPeakBytes,32768,tmp/runJson_20260513_112920/repeat_003/normalize/normalize.out
normalize/normalize,estimatedPeakMemoryKB,32,tmp/runJson_20260513_112920/repeat_003/normalize/normalize.out
normalize/normalize,elapsedMilliseconds,782.23599999999999,tmp/runJson_20260513_112920/repeat_002/normalize/normalize.out
normalize/normalize,actualRunSeconds,0.78223600000000004,tmp/runJson_20260513_112920/repeat_002/normalize/normalize.out
normalize/normalize,processElapsedMilliseconds,5667.5465999999997,tmp/runJson_20260513_112920/repeat_002/normalize/normalize.out
normalize/normalize,processElapsedSeconds,5.6675465999999997,tmp/runJson_20260513_112920/repeat_002/normalize/normalize.out
normalize/normalize,rssDeltaBytes,4571136,tmp/runJson_20260513_112920/repeat_002/normalize/normalize.out
normalize/normalize,rssPeakDeltaKB,4464,tmp/runJson_20260513_112920/repeat_002/normalize/normalize.out
normalize/normalize,predictedMemoryPeakBytes,32768,tmp/runJson_20260513_112920/repeat_002/normalize/normalize.out
normalize/normalize,estimatedPeakMemoryKB,32,tmp/runJson_20260513_112920/repeat_002/normalize/normalize.out
normalize/normalize,elapsedMilliseconds,316.10129999999998,tmp/runJson_20260513_112920/repeat_001/normalize/normalize.out
normalize/normalize,actualRunSeconds,0.31610129999999997,tmp/runJson_20260513_112920/repeat_001/normalize/normalize.out
normalize/normalize,processElapsedMilliseconds,4701.6710000000003,tmp/runJson_20260513_112920/repeat_001/normalize/normalize.out
normalize/normalize,processElapsedSeconds,4.7016710000000002,tmp/runJson_20260513_112920/repeat_001/normalize/normalize.out
normalize/normalize,rssDeltaBytes,11091968,tmp/runJson_20260513_112920/repeat_001/normalize/normalize.out
normalize/normalize,rssPeakDeltaKB,10832,tmp/runJson_20260513_112920/repeat_001/normalize/normalize.out
normalize/normalize,predictedMemoryPeakBytes,32768,tmp/runJson_20260513_112920/repeat_001/normalize/normalize.out
normalize/normalize,estimatedPeakMemoryKB,32,tmp/runJson_20260513_112920/repeat_001/normalize/normalize.out
objectsImage/objectsImage,elapsedMilliseconds,2308.4508999999998,tmp/runJson_20260513_112920/repeat_003/objectsImage/objectsImage.out
objectsImage/objectsImage,actualRunSeconds,2.3084509,tmp/runJson_20260513_112920/repeat_003/objectsImage/objectsImage.out
objectsImage/objectsImage,processElapsedMilliseconds,11035.6425,tmp/runJson_20260513_112920/repeat_003/objectsImage/objectsImage.out
objectsImage/objectsImage,processElapsedSeconds,11.0356425,tmp/runJson_20260513_112920/repeat_003/objectsImage/objectsImage.out
objectsImage/objectsImage,rssDeltaBytes,45596672,tmp/runJson_20260513_112920/repeat_003/objectsImage/objectsImage.out
objectsImage/objectsImage,rssPeakDeltaKB,44528,tmp/runJson_20260513_112920/repeat_003/objectsImage/objectsImage.out
objectsImage/objectsImage,predictedMemoryPeakBytes,8192,tmp/runJson_20260513_112920/repeat_003/objectsImage/objectsImage.out
objectsImage/objectsImage,estimatedPeakMemoryKB,8,tmp/runJson_20260513_112920/repeat_003/objectsImage/objectsImage.out
objectsImage/objectsImage,elapsedMilliseconds,1262.636,tmp/runJson_20260513_112920/repeat_002/objectsImage/objectsImage.out
objectsImage/objectsImage,actualRunSeconds,1.2626359999999999,tmp/runJson_20260513_112920/repeat_002/objectsImage/objectsImage.out
objectsImage/objectsImage,processElapsedMilliseconds,6438.3138000000008,tmp/runJson_20260513_112920/repeat_002/objectsImage/objectsImage.out
objectsImage/objectsImage,processElapsedSeconds,6.4383138000000004,tmp/runJson_20260513_112920/repeat_002/objectsImage/objectsImage.out
objectsImage/objectsImage,rssDeltaBytes,48103424,tmp/runJson_20260513_112920/repeat_002/objectsImage/objectsImage.out
objectsImage/objectsImage,rssPeakDeltaKB,46976,tmp/runJson_20260513_112920/repeat_002/objectsImage/objectsImage.out
objectsImage/objectsImage,predictedMemoryPeakBytes,8192,tmp/runJson_20260513_112920/repeat_002/objectsImage/objectsImage.out
objectsImage/objectsImage,estimatedPeakMemoryKB,8,tmp/runJson_20260513_112920/repeat_002/objectsImage/objectsImage.out
objectsImage/objectsImage,elapsedMilliseconds,1210.8007,tmp/runJson_20260513_112920/repeat_001/objectsImage/objectsImage.out
objectsImage/objectsImage,actualRunSeconds,1.2108007000000001,tmp/runJson_20260513_112920/repeat_001/objectsImage/objectsImage.out
objectsImage/objectsImage,processElapsedMilliseconds,10340.4419,tmp/runJson_20260513_112920/repeat_001/objectsImage/objectsImage.out
objectsImage/objectsImage,processElapsedSeconds,10.3404419,tmp/runJson_20260513_112920/repeat_001/objectsImage/objectsImage.out
objectsImage/objectsImage,rssDeltaBytes,48939008,tmp/runJson_20260513_112920/repeat_001/objectsImage/objectsImage.out
objectsImage/objectsImage,rssPeakDeltaKB,47792,tmp/runJson_20260513_112920/repeat_001/objectsImage/objectsImage.out
objectsImage/objectsImage,predictedMemoryPeakBytes,8192,tmp/runJson_20260513_112920/repeat_001/objectsImage/objectsImage.out
objectsImage/objectsImage,estimatedPeakMemoryKB,8,tmp/runJson_20260513_112920/repeat_001/objectsImage/objectsImage.out
objectsMarchingCubes/objectsMarchingCubes,elapsedMilliseconds,2654.7265000000002,tmp/runJson_20260513_112920/repeat_003/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,actualRunSeconds,2.6547265000000002,tmp/runJson_20260513_112920/repeat_003/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,processElapsedMilliseconds,12810.745199999999,tmp/runJson_20260513_112920/repeat_003/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,processElapsedSeconds,12.810745199999999,tmp/runJson_20260513_112920/repeat_003/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,rssDeltaBytes,24018944,tmp/runJson_20260513_112920/repeat_003/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,rssPeakDeltaKB,23456,tmp/runJson_20260513_112920/repeat_003/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,predictedMemoryPeakBytes,20480,tmp/runJson_20260513_112920/repeat_003/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,estimatedPeakMemoryKB,20,tmp/runJson_20260513_112920/repeat_003/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,elapsedMilliseconds,1677.9607000000001,tmp/runJson_20260513_112920/repeat_002/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,actualRunSeconds,1.6779607000000001,tmp/runJson_20260513_112920/repeat_002/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,processElapsedMilliseconds,7318.1507999999994,tmp/runJson_20260513_112920/repeat_002/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,processElapsedSeconds,7.3181507999999997,tmp/runJson_20260513_112920/repeat_002/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,rssDeltaBytes,9060352,tmp/runJson_20260513_112920/repeat_002/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,rssPeakDeltaKB,8848,tmp/runJson_20260513_112920/repeat_002/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,predictedMemoryPeakBytes,20480,tmp/runJson_20260513_112920/repeat_002/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,estimatedPeakMemoryKB,20,tmp/runJson_20260513_112920/repeat_002/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,elapsedMilliseconds,1514.1313,tmp/runJson_20260513_112920/repeat_001/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,actualRunSeconds,1.5141313000000001,tmp/runJson_20260513_112920/repeat_001/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,processElapsedMilliseconds,7738.1551999999992,tmp/runJson_20260513_112920/repeat_001/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,processElapsedSeconds,7.7381551999999996,tmp/runJson_20260513_112920/repeat_001/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,rssDeltaBytes,28950528,tmp/runJson_20260513_112920/repeat_001/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,rssPeakDeltaKB,28272,tmp/runJson_20260513_112920/repeat_001/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,predictedMemoryPeakBytes,20480,tmp/runJson_20260513_112920/repeat_001/objectsMarchingCubes/objectsMarchingCubes.out
objectsMarchingCubes/objectsMarchingCubes,estimatedPeakMemoryKB,20,tmp/runJson_20260513_112920/repeat_001/objectsMarchingCubes/objectsMarchingCubes.out
objectsSizeHistogram/objectsSizeHistogram,elapsedMilliseconds,539.1748,tmp/runJson_20260513_112920/repeat_003/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,actualRunSeconds,0.53917479999999995,tmp/runJson_20260513_112920/repeat_003/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,processElapsedMilliseconds,9472.5246999999999,tmp/runJson_20260513_112920/repeat_003/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,processElapsedSeconds,9.4725246999999992,tmp/runJson_20260513_112920/repeat_003/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,rssDeltaBytes,3915776,tmp/runJson_20260513_112920/repeat_003/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,rssPeakDeltaKB,3824,tmp/runJson_20260513_112920/repeat_003/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,predictedMemoryPeakBytes,4096,tmp/runJson_20260513_112920/repeat_003/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,estimatedPeakMemoryKB,4,tmp/runJson_20260513_112920/repeat_003/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,elapsedMilliseconds,490.56130000000002,tmp/runJson_20260513_112920/repeat_002/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,actualRunSeconds,0.49056130000000003,tmp/runJson_20260513_112920/repeat_002/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,processElapsedMilliseconds,9263.3528999999999,tmp/runJson_20260513_112920/repeat_002/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,processElapsedSeconds,9.2633528999999992,tmp/runJson_20260513_112920/repeat_002/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,rssDeltaBytes,4325376,tmp/runJson_20260513_112920/repeat_002/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,rssPeakDeltaKB,4224,tmp/runJson_20260513_112920/repeat_002/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,predictedMemoryPeakBytes,4096,tmp/runJson_20260513_112920/repeat_002/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,estimatedPeakMemoryKB,4,tmp/runJson_20260513_112920/repeat_002/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,elapsedMilliseconds,513.13679999999999,tmp/runJson_20260513_112920/repeat_001/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,actualRunSeconds,0.51313679999999995,tmp/runJson_20260513_112920/repeat_001/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,processElapsedMilliseconds,10160.875700000001,tmp/runJson_20260513_112920/repeat_001/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,processElapsedSeconds,10.1608757,tmp/runJson_20260513_112920/repeat_001/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,rssDeltaBytes,4145152,tmp/runJson_20260513_112920/repeat_001/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,rssPeakDeltaKB,4048,tmp/runJson_20260513_112920/repeat_001/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,predictedMemoryPeakBytes,4096,tmp/runJson_20260513_112920/repeat_001/objectsSizeHistogram/objectsSizeHistogram.out
objectsSizeHistogram/objectsSizeHistogram,estimatedPeakMemoryKB,4,tmp/runJson_20260513_112920/repeat_001/objectsSizeHistogram/objectsSizeHistogram.out
opening/opening,elapsedMilliseconds,905.57910000000004,tmp/runJson_20260513_112920/repeat_003/opening/opening.out
opening/opening,actualRunSeconds,0.90557910000000008,tmp/runJson_20260513_112920/repeat_003/opening/opening.out
opening/opening,processElapsedMilliseconds,6846.8537999999999,tmp/runJson_20260513_112920/repeat_003/opening/opening.out
opening/opening,processElapsedSeconds,6.8468537999999999,tmp/runJson_20260513_112920/repeat_003/opening/opening.out
opening/opening,rssDeltaBytes,17170432,tmp/runJson_20260513_112920/repeat_003/opening/opening.out
opening/opening,rssPeakDeltaKB,16768,tmp/runJson_20260513_112920/repeat_003/opening/opening.out
opening/opening,predictedMemoryPeakBytes,180224,tmp/runJson_20260513_112920/repeat_003/opening/opening.out
opening/opening,estimatedPeakMemoryKB,176,tmp/runJson_20260513_112920/repeat_003/opening/opening.out
opening/opening,elapsedMilliseconds,562.14639999999997,tmp/runJson_20260513_112920/repeat_002/opening/opening.out
opening/opening,actualRunSeconds,0.56214639999999994,tmp/runJson_20260513_112920/repeat_002/opening/opening.out
opening/opening,processElapsedMilliseconds,5972.9545999999991,tmp/runJson_20260513_112920/repeat_002/opening/opening.out
opening/opening,processElapsedSeconds,5.9729545999999996,tmp/runJson_20260513_112920/repeat_002/opening/opening.out
opening/opening,rssDeltaBytes,19988480,tmp/runJson_20260513_112920/repeat_002/opening/opening.out
opening/opening,rssPeakDeltaKB,19520,tmp/runJson_20260513_112920/repeat_002/opening/opening.out
opening/opening,predictedMemoryPeakBytes,180224,tmp/runJson_20260513_112920/repeat_002/opening/opening.out
opening/opening,estimatedPeakMemoryKB,176,tmp/runJson_20260513_112920/repeat_002/opening/opening.out
opening/opening,elapsedMilliseconds,570.99170000000004,tmp/runJson_20260513_112920/repeat_001/opening/opening.out
opening/opening,actualRunSeconds,0.57099169999999999,tmp/runJson_20260513_112920/repeat_001/opening/opening.out
opening/opening,processElapsedMilliseconds,7887.9672,tmp/runJson_20260513_112920/repeat_001/opening/opening.out
opening/opening,processElapsedSeconds,7.8879672000000003,tmp/runJson_20260513_112920/repeat_001/opening/opening.out
opening/opening,rssDeltaBytes,13713408,tmp/runJson_20260513_112920/repeat_001/opening/opening.out
opening/opening,rssPeakDeltaKB,13392,tmp/runJson_20260513_112920/repeat_001/opening/opening.out
opening/opening,predictedMemoryPeakBytes,180224,tmp/runJson_20260513_112920/repeat_001/opening/opening.out
opening/opening,estimatedPeakMemoryKB,176,tmp/runJson_20260513_112920/repeat_001/opening/opening.out
otsuThreshold/otsuThreshold,elapsedMilliseconds,716.19230000000005,tmp/runJson_20260513_112920/repeat_003/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,actualRunSeconds,0.7161923,tmp/runJson_20260513_112920/repeat_003/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,processElapsedMilliseconds,8028.2440999999999,tmp/runJson_20260513_112920/repeat_003/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,processElapsedSeconds,8.0282441000000002,tmp/runJson_20260513_112920/repeat_003/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,rssDeltaBytes,4390912,tmp/runJson_20260513_112920/repeat_003/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,rssPeakDeltaKB,4288,tmp/runJson_20260513_112920/repeat_003/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,predictedMemoryPeakBytes,4096,tmp/runJson_20260513_112920/repeat_003/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,estimatedPeakMemoryKB,4,tmp/runJson_20260513_112920/repeat_003/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,elapsedMilliseconds,510.88889999999998,tmp/runJson_20260513_112920/repeat_002/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,actualRunSeconds,0.51088889999999998,tmp/runJson_20260513_112920/repeat_002/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,processElapsedMilliseconds,6767.7992999999997,tmp/runJson_20260513_112920/repeat_002/otsuThreshold/otsuThreshold.out
otsuThreshold/otsuThreshold,processElapsedSeconds,6.7677993000000001,tmp/runJson_20260513_112920/repeat_002/otsuThreshold/otsuThreshold.out
